Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.tddui.json	57947	-	0	0	1	0	0	0	23	75	0	0	0	0	0	0	0	1	0	0	53	172	426	0	0	0	0	14	0	1
fsh-generated/resources/Bundle-tddui-bundle-example.json	26942	20	36	0	2	0	0	0	3	1267	0	0	0	0	0	0	0	1	0	0	36	64	93	0	0	0	0	0	0	1
fsh-generated/resources/Bundle-tddui-pp-ime-bundle-example.json	10604	16	10	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	15	23	51	0	0	0	0	0	0	0
fsh-generated/resources/Bundle-tddui-pp-pa-bundle-example.json	196193	16	51	0	0	0	0	0	4	1061	0	0	0	0	0	0	0	0	0	0	13	290	177	0	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-TDDUIConsommateur.json	6713	11	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	12	50	44	0	0	1	0	2	0	0
fsh-generated/resources/CapabilityStatement-TDDUIProducteur.json	6727	11	0	0	1	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	9	55	25	0	0	0	0	2	0	0
fsh-generated/resources/CarePlan-tddui-pp-ime-careplan-example.json	1078	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	5	10	0	0	0	0	0	0	0
fsh-generated/resources/CarePlan-tddui-pp-pa-careplan-example.json	1338	10	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	8	6	10	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-discriminator.json	1345	11	0	0	0	0	0	0	0	22	0	0	1	0	0	0	0	0	0	0	8	14	473	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-tddui-encounter-identifier.json	748	11	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	8	8	45	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-tddui-goal-identifier.json	635	10	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	6	5	41	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-identifier.json	617	10	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7	5	36	0	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-tddui-observation-periode-scolaire.json	857	11	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	7	5	34	0	0	0	1	0	0	0
fsh-generated/resources/CodeSystem-tddui-observation-type.json	741	10	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	6	6	32	0	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-tddui-task-input-action.json	1181	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	8	6	35	0	0	0	0	0	0	0
