Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ans.fhir.fr.tddui.json	10788	-	0	1	0	0	0	0	4	279	0	0	0	0	0	0	0	1	0	0	124	120	0	0	0	4	0	3
fsh-generated/resources/Bundle-TDDUIBundleExample.json	3121	28	23	0	1	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	63	50	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-TDDUIConsommateur.json	1866	26	0	0	0	0	1	0	0	67	0	0	0	0	0	0	0	0	0	0	65	62	0	1	0	1	0	0
fsh-generated/resources/CapabilityStatement-TDDUIProducteur.json	1857	31	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	1	0	0	68	47	0	0	0	0	0	0
fsh-generated/resources/DocumentReference-TDDUIDocumentReferenceExample.json	952	25	0	0	1	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	54	52	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-tddui-bundle.json	2074	30	0	147	0	0	0	0	0	88	0	0	1	0	0	0	0	2	0	0	286	690	0	0	0	8	0	3
fsh-generated/resources/StructureDefinition-tddui-documentreference.json	14607	29	0	78	0	0	0	0	0	89	0	0	0	0	0	0	0	1	0	0	291	634	0	0	0	10	1	3
